1,2,3,4,width
1.4997690723691655,1.488664455012942,1.3281909235506986,1.3166242323968333,0.2
2.550553706760853,1.8098443766101504,1.6774890579742132,1.4253220935455484,0.6000000000000001
2.7278911260387244,2.3976846419222633,1.9264240706669788,1.7927334316273522,1.0
