500_400_across,,500_500_across,,500_500_thru,
X,Y,X,Y,X,Y
0.21423692441283393,-55.73368426371498,30.988858131296517,-0.3340575854761143,4.373328650559031,-30.06904669197091
0.21423692441283393,-59.91115031253809,31.148312127187104,-0.3340575854761143,4.320177318595501,-30.368967331373597
0.2939639223581292,-51.49194950644843,31.3077661230777,-0.3340575854761143,4.479631314486092,-30.06904669197091
0.2939639223581292,-51.66333272896424,31.86585510869476,-0.3340575854761143,4.838402805239916,-29.212130579391808
0.2939639223581292,-51.834715951480064,32.02530910458535,-0.3340575854761143,4.838402805239916,-29.340667996278672
0.2939639223581292,-52.006099173995885,32.184763100475934,-0.3340575854761143,4.931417636176093,-29.040747356875986
0.2939639223581292,-52.17748239651171,32.34421709636653,-0.3340575854761143,5.0775837990758,-28.783672523102258
0.2939639223581292,-52.34886561902753,32.503671092257115,-0.3340575854761143,5.0775837990758,-28.9336328428036
0.2939639223581292,-52.52024884154335,32.62326158917506,-0.3340575854761143,5.157310797021093,-28.612289300586436
0.2939639223581292,-52.691632064059164,33.14148707581947,-0.3340575854761143,5.23703779496639,-28.697980911844347
0.2939639223581292,-52.863015286574985,33.30094107171006,-0.3340575854761143,5.728687615629038,-27.741091252797684
0.25410042338548244,-55.94791329185975,33.46039506760065,-0.3340575854761143,5.888141611519625,-27.498298354233604
0.25410042338548244,-56.11929651437557,33.61984906349124,-0.3340575854761143,5.834990279556099,-27.669681576749426
0.25410042338548244,-56.29067973689139,33.779303059381824,-0.3340575854761143,6.034307774419336,-27.326915131717787
0.25410042338548244,-56.46206295940721,33.93875705527242,-0.3340575854761143,5.994444275446686,-27.498298354233604
0.25410042338548244,-56.63344618192303,34.49684604088948,-0.3340575854761143,6.114034772364629,-27.155531909201965
0.25410042338548244,-56.80482940443885,34.65630003678007,-0.3340575854761143,6.153898271337276,-27.28406932608883
0.25410042338548244,-56.97621262695467,34.815754032670654,-0.3340575854761143,6.2336252692825695,-27.155531909201965
0.25410042338548244,-57.14759584947049,34.97520802856124,-0.3340575854761143,6.844865586863161,-26.212924185364955
0.25410042338548244,-57.31897907198631,35.134662024451835,-0.3340575854761143,7.004319582753752,-26.02725902763948
0.25410042338548244,-57.49036229450213,35.25425252136977,-0.3340575854761143,6.9511682507902215,-26.170078379736
0.25410042338548244,-57.66174551701795,35.77247800801419,-0.3340575854761143,7.150485745653459,-25.870157740333315
0.25410042338548244,-57.83312873953377,35.77247800801419,-0.462595002362979,7.110622246680812,-25.99869515722018
0.25410042338548244,-58.00451196204959,35.93193200390478,-0.3340575854761143,7.243500576589632,-25.698774517817494
0.25410042338548244,-58.17589518456541,35.93193200390478,-0.462595002362979,7.389666739489343,-25.634505809374062
0.25410042338548244,-58.347278407081234,36.09138599979537,-0.3340575854761143,7.349803240516692,-25.74162032344645
0.25410042338548244,-58.51866162959705,36.09138599979537,-0.462595002362979,8.120497553987875,-24.74188485877083
0.25410042338548244,-58.69004485211287,36.25083999568596,-0.3340575854761143,8.067346222024344,-24.884704210867348
0.25410042338548244,-58.86142807462869,36.25083999568596,-0.462595002362979,8.279951549878465,-24.57050163625501
0.25410042338548244,-59.03281129714451,36.410293991576545,-0.3340575854761143,8.226800217914935,-24.71332098835153
0.25410042338548244,-59.204194519660334,36.410293991576545,-0.462595002362979,8.439405545769052,-24.399118413739192
0.25410042338548244,-59.375577742176155,36.56974798746713,-0.3340575854761143,8.386254213805522,-24.54193776583571
0.25410042338548244,-59.54696096469197,36.56974798746713,-0.462595002362979,8.598859541659643,-24.22773519122337
0.25410042338548244,-59.71834418720779,37.12783697308419,-0.3340575854761143,8.545708209696112,-24.370554543319887
0.3869787532943061,-49.77811728129022,37.12783697308419,-0.462595002362979,8.7051622055867,-24.070633903917205
0.37369092030342443,-49.992346309435,37.28729096897479,-0.3340575854761143,8.7051622055867,-24.19917132080407
0.37369092030342443,-50.16372953195082,37.28729096897479,-0.462595002362979,9.475856519057881,-23.37081907864427
0.37369092030342443,-50.33511275446664,37.446744964865374,-0.3340575854761143,9.635310514948472,-23.28512746738636
0.37369092030342443,-50.50649597698246,37.446744964865374,-0.462595002362979,9.582159182984942,-23.427946819482877
0.37369092030342443,-50.67787919949828,37.60619896075596,-0.3340575854761143,9.794764510839059,-23.11374424487054
0.37369092030342443,-50.8492624220141,37.60619896075596,-0.462595002362979,9.741613178875529,-23.25656359696706
0.37369092030342443,-51.02064564452992,37.765652956646555,-0.3340575854761143,9.95421850672965,-22.94236102235472
0.37369092030342443,-51.19202886704574,37.765652956646555,-0.462595002362979,9.90106717476612,-23.085180374451237
0.37369092030342443,-51.363412089561564,37.88524345356449,-0.3340575854761143,10.060521170656706,-22.956642957564373
0.3869787532943061,-53.034398509090806,37.88524345356449,-0.462595002362979,10.738200653191711,-22.249687164686613
0.37369092030342443,-53.227204634421106,38.40346894020891,-0.4197491967340241,10.817927651137005,-22.356801678759002
0.3338274213307759,-53.37716495412245,38.5629229360995,-0.4197491967340241,10.910942482073185,-22.171136521033528
0.3338274213307759,-53.54854817663827,38.722376931990084,-0.4197491967340241,11.057108644972889,-22.014035233727363
0.3338274213307759,-53.719931399154085,38.88183092788068,-0.4197491967340241,11.057108644972889,-22.142572650614227
0.3338274213307759,-53.891314621669906,39.041284923771265,-0.4197491967340241,11.229850473854363,-21.9140616872598
0.3338274213307759,-54.06269784418573,39.20073891966185,-0.4197491967340241,11.176699141890829,-22.056881039356316
0.3338274213307759,-54.23408106670155,39.75882790527891,-0.4197491967340241,11.38930446974495,-21.82837007600189
0.3338274213307759,-54.40546428921737,39.91828190116951,-0.4197491967340241,11.33615313778142,-21.971189428098405
0.3338274213307759,-54.576847511733185,40.077735897060094,-0.4197491967340241,12.093559618261718,-21.24281073240617
0.3338274213307759,-54.748230734249006,40.23718989295068,-0.4197491967340241,12.093559618261718,-21.371348149293038
0.3338274213307759,-54.91961395676483,40.39664388884127,-0.4197491967340241,12.266301447143192,-21.142837185938607
0.3338274213307759,-55.09099717928065,40.51623438575921,-0.4197491967340241,12.213150115179658,-21.285656538035127
0.3338274213307759,-55.26238040179647,41.03445987240363,-0.4197491967340241,12.425755443033779,-21.057145574680696
0.3338274213307759,-55.43376362431229,41.03445987240363,-0.5482866136208893,12.372604111070249,-21.199964926777216
0.3338274213307759,-55.605146846828106,41.19391386829422,-0.4197491967340241,12.58520943892437,-20.97145396342279
0.3338274213307759,-55.73368426371498,41.19391386829422,-0.5482866136208893,12.731375601824073,-20.8357755789311
0.4534179182487179,-48.32135988990575,41.353367864184804,-0.4197491967340241,12.691512102851426,-20.942890093003484
0.4534179182487179,-48.49274311242157,41.353367864184804,-0.5482866136208893,13.369191585386432,-20.36447171701259
0.4534179182487179,-48.66412633493739,41.51282186007539,-0.4197491967340241,13.528645581277019,-20.30020300856916
0.4534179182487179,-48.835509557453214,41.51282186007539,-0.5482866136208893,13.488782082304372,-20.428740425456024
0.4534179182487179,-49.006892779969036,41.672275855965985,-0.4197491967340241,13.701387410158492,-20.200229462101596
0.4534179182487179,-49.17827600248486,41.672275855965985,-0.5482866136208893,13.648236078194962,-20.343048814198117
0.4534179182487179,-49.34965922500067,41.83172985185657,-0.4197491967340241,13.86084140604908,-20.114537850843686
0.4534179182487179,-49.52104244751649,41.83172985185657,-0.5482866136208893,13.80769007408555,-20.257357202940206
0.4135544192760712,-51.577641117706335,42.38981883747363,-0.4197491967340241,14.02029540193967,-20.02884623958578
0.4135544192760712,-51.74902434022216,42.38981883747363,-0.5482866136208893,14.737838383447322,-19.600388183296225
0.4135544192760712,-51.92040756273798,42.54927283336422,-0.4197491967340241,14.897292379337909,-19.514696572038318
0.4135544192760712,-52.0917907852538,42.54927283336422,-0.5482866136208893,15.0567463752285,-19.429004960780407
0.4135544192760712,-52.263174007769614,42.708726829254815,-0.4197491967340241,15.202912538128203,-19.271903673474238
0.4135544192760712,-52.434557230285435,42.708726829254815,-0.5482866136208893,15.202912538128203,-19.400441090361106
0.4135544192760712,-52.605940452801256,42.8681808251454,-0.5054408079919344,15.362366534018793,-19.18621206221633
0.4135544192760712,-52.77732367531708,43.02763482103599,-0.5054408079919344,15.322503035046147,-19.314749479103195
0.5464327491848948,-47.121677332295015,43.14722531795393,-0.5054408079919344,16.00018251758115,-18.822022714370213
0.5331449161940132,-47.335906360439786,43.66545080459834,-0.5054408079919344,16.15963651347174,-18.757754005926778
0.5331449161940132,-47.50728958295561,43.82490480048894,-0.5054408079919344,16.119773014499092,-18.886291422813645
0.5331449161940132,-47.67867280547143,43.984358796379524,-0.5054408079919344,16.319090509362326,-18.67206239466887
0.5331449161940132,-47.85005602798725,44.14381279227011,-0.5054408079919344,16.27922701038968,-18.800599811555735
0.5331449161940132,-48.021439250503064,44.303266788160705,-0.5054408079919344,16.478544505252916,-18.58637078341096
0.5331449161940132,-48.192822473018886,44.46272078405129,-0.5054408079919344,16.43868100628027,-18.714908200297824
0.49328141722136465,-49.692425670032314,45.020809769668354,-0.5054408079919344,16.637998501143507,-18.50067917215305
0.49328141722136465,-49.863808892548136,45.020809769668354,-0.6339782248787995,16.598135002170856,-18.629216589039913
0.49328141722136465,-50.03519211506396,45.18026376555894,-0.5054408079919344,16.757588998061447,-18.543524977782003
0.49328141722136465,-50.20657533757977,45.18026376555894,-0.6339782248787995,17.355541482651155,-18.15791272712141
0.49328141722136465,-50.37795856009559,45.33971776144953,-0.5054408079919344,17.31567798367851,-18.286450144008274
0.49328141722136465,-50.549341782611414,45.33971776144953,-0.6339782248787995,17.514995478541746,-18.0722211158635
0.49328141722136465,-50.720725005127235,45.49917175734012,-0.5054408079919344,17.4751319795691,-18.200758532750363
0.49328141722136465,-50.89210822764306,45.49917175734012,-0.6339782248787995,17.674449474432333,-17.98652950460559
0.49328141722136465,-51.06349145015888,45.65862575323071,-0.5054408079919344,17.634585975459686,-18.115066921492453
0.6261597471301883,-46.00768638594218,45.65862575323071,-0.6339782248787995,17.833903470322923,-17.900837893347678
0.6128719141393066,-46.22191541408696,45.77821625014865,-0.5054408079919344,17.794039971350276,-18.029375310234542
0.6128719141393066,-46.39329863660278,45.77821625014865,-0.6339782248787995,17.99335746621351,-17.815146282089767
0.6128719141393066,-46.56468185911859,46.296441736793064,-0.5054408079919344,17.99335746621351,-17.943683698976635
0.6128719141393066,-46.736065081634415,46.296441736793064,-0.6339782248787995,18.644461282766752,-17.529507577896734
0.6128719141393066,-46.907448304150236,46.45589573268366,-0.5054408079919344,18.790627445666455,-17.472379837058128
0.5730084151666599,-48.407051501163664,46.45589573268366,-0.6339782248787995,18.75076394669381,-17.600917253944992
0.5730084151666599,-48.578434723679486,46.615349728574245,-0.5054408079919344,18.950081441557046,-17.386688225800217
0.5730084151666599,-48.7498179461953,46.615349728574245,-0.6339782248787995,18.9102179425844,-17.51522564268708
0.5730084151666599,-48.92120116871112,46.77480372446483,-0.5054408079919344,19.109535437447636,-17.300996614542306
0.5730084151666599,-49.09258439122694,46.77480372446483,-0.6339782248787995,19.069671938474986,-17.429534031429174
0.5730084151666599,-49.263967613742764,46.93425772035542,-0.5482866136208893,19.282277266329107,-17.286714679332658
0.5730084151666599,-49.39250503062963,46.894394221382775,-0.6339782248787995,19.388579930256164,-17.2153050032844
0.6925989120846019,-45.06507866210517,47.09371171624601,-0.5911324192498442,19.99982024783676,-16.94394823430102
0.6925989120846019,-45.236461884620994,47.651800701863074,-0.5911324192498442,20.145986410736462,-16.872538558252757
0.6925989120846019,-45.40784510713681,47.81125469775366,-0.5911324192498442,20.10612291176382,-17.001075975139624
0.6925989120846019,-45.57922832965263,47.97070869364425,-0.5911324192498442,20.30544040662705,-16.786846946994846
0.6925989120846019,-45.75061155216845,48.13016268953484,-0.5911324192498442,20.265576907654406,-16.915384363881714
0.6527354131119552,-47.121677332295015,48.28961668542543,-0.5911324192498442,20.464894402517643,-16.70115533573694
0.6527354131119552,-47.29306055481083,48.40920718234337,-0.5911324192498442,20.464894402517643,-16.829692752623803
0.6527354131119552,-47.46444377732665,48.927432668987784,-0.5911324192498442,20.637636231399114,-16.686873400527286
0.6527354131119552,-47.63582699984247,48.927432668987784,-0.7196698361367093,21.34189137991588,-16.358388890705296
0.6527354131119552,-47.80721022235829,49.08688666487837,-0.5911324192498442,21.302027880943236,-16.486926307592164
0.6527354131119552,-47.978593444874114,49.08688666487837,-0.7196698361367093,21.514633208797356,-16.344106955495647
0.785613743020777,-44.20816254952607,49.246340660768965,-0.5911324192498442,21.674087204687943,-16.258415344237736
0.7723259100298954,-44.422391577670844,49.246340660768965,-0.7196698361367093,21.820253367587647,-16.187005668189478
0.7723259100298954,-44.593774800186665,49.40579465665955,-0.5911324192498442,21.780389868615003,-16.315543085076342
0.7723259100298954,-44.76515802270249,49.40579465665955,-0.7196698361367093,21.97970736347824,-16.101314056931567
0.7723259100298954,-44.93654124521831,49.56524865255014,-0.5911324192498442,21.93984386450559,-16.22985147381843
0.7324624110572486,-45.92199477468427,49.56524865255014,-0.7196698361367093,22.617523347040596,-15.844239223157835
0.7324624110572486,-46.09337799720009,49.72470264844073,-0.5911324192498442,22.617523347040596,-15.972776640044703
0.7324624110572486,-46.26476121971591,49.72470264844073,-0.7196698361367093,22.790265175922066,-15.829957287948186
0.7324624110572486,-46.43614444223173,50.282791634057794,-0.5911324192498442,22.93643133882177,-15.758547611899928
0.7324624110572486,-46.60752766474755,50.282791634057794,-0.7196698361367093,23.095885334712364,-15.672856000642017
0.8520529079751906,-43.43693804820488,50.44224562994838,-0.5911324192498442,23.056021835739713,-15.801393417528882
0.8520529079751906,-43.6083212707207,50.44224562994838,-0.7196698361367093,23.268627163593834,-15.658574065432365
0.8520529079751906,-43.77970449323652,50.60169962583897,-0.5911324192498442,23.374929827520894,-15.63001019501306
0.8520529079751906,-43.95108771575234,50.60169962583897,-0.7196698361367093,23.893155314165305,-15.39435826405381
0.8121894090025439,-45.15077027336308,50.761153621729555,-0.6768240305077544,24.052609310055892,-15.330089555610375
0.8121894090025439,-45.3221534958789,50.92060761762015,-0.6768240305077544,24.01274581108325,-15.458626972497242
0.8121894090025439,-45.450690912765765,51.040198114538086,-0.6768240305077544,24.22535113893737,-15.315807620400726
0.8121894090025439,-45.70776574653949,51.5584236011825,-0.6768240305077544,24.371517301837073,-15.244397944352468
0.9450677389113675,-42.7514051581416,51.7178775970731,-0.6768240305077544,24.53097129772766,-15.158706333094557
0.9317799059204859,-42.96563418628637,51.877331592963685,-0.6768240305077544,24.491107798755017,-15.287243749981421
0.9317799059204859,-43.137017408802194,52.03678558885427,-0.6768240305077544,24.690425293618254,-15.180129235909032
0.9317799059204859,-43.308400631318015,52.19623958474486,-0.6768240305077544,25.248514279235316,-14.901631499320825
0.8919164069478374,-44.12247093826816,52.355693580635446,-0.6768240305077544,25.208650780262666,-15.030168916207693
0.8919164069478374,-44.29385416078398,52.91378256625251,-0.6768240305077544,25.421256108116786,-14.887349564111176
0.8919164069478374,-44.4652373832998,52.91378256625251,-0.8053614473946196,25.56742227101649,-14.815939888062914
0.8919164069478374,-44.593774800186665,53.073236562143094,-0.6768240305077544,25.527558772043847,-14.944477304949782
1.024794736856661,-42.15156387933623,53.073236562143094,-0.8053614473946196,25.726876266907077,-14.730248276805007
1.0115069038657793,-42.365792907481,53.23269055803368,-0.6768240305077544,25.726876266907077,-14.858785693691871
1.0115069038657793,-42.53717612999682,53.23269055803368,-0.8053614473946196,25.88633026279767,-14.730248276805007
0.9716434048931326,-43.52262965946279,53.39214455392428,-0.6768240305077544,26.005920759715607,-14.644556665547096
0.9716434048931326,-43.69401288197861,53.39214455392428,-0.8053614473946196,26.005920759715607,-14.77309408243396
0.9716434048931326,-43.86539610449443,53.55159854981487,-0.6768240305077544,26.60387324430532,-14.473173443031275
0.9716434048931326,-43.993933521381294,53.55159854981487,-0.8053614473946196,26.56400974533267,-14.601710859918139
1.1045217348019563,-41.55172260053086,53.671189046732806,-0.6768240305077544,26.77661507318679,-14.458891507821626
1.0912339018110746,-41.76595162867563,53.671189046732806,-0.8053614473946196,26.9227812360865,-14.387481831773364
1.0912339018110746,-41.93733485119145,54.18941453337722,-0.7196698361367093,27.082235231977087,-14.301790220515457
1.051370402838426,-42.7514051581416,54.14955103440458,-0.8053614473946196,27.082235231977087,-14.430327637402321
1.051370402838426,-42.922788380657416,54.34886852926782,-0.7625156417656647,27.254977060858558,-14.287508285305805
1.051370402838426,-43.05132579754429,54.508322525158405,-0.7625156417656647,27.361279724785618,-14.34463602614441
1.1842487327472497,-40.95188132172549,54.66777652104899,-0.7625156417656647,27.87950521143003,-14.044715386741725
1.170960899756368,-41.16611034987026,54.82723051693958,-0.7625156417656647,27.87950521143003,-14.17325280362859
1.170960899756368,-41.33749357238608,54.986684512830166,-0.7625156417656647,28.038959207320623,-14.044715386741725
1.1310974007837213,-42.15156387933623,55.54477349844723,-0.7625156417656647,28.19841320321121,-13.959023775483814
1.1310974007837213,-42.32294710185205,55.704227494337815,-0.7625156417656647,28.19841320321121,-14.087561192370678
1.1310974007837213,-42.494330324367866,55.8636814902284,-0.7625156417656647,28.37115503209268,-13.944741840274165
1.263975730692545,-40.52342326543594,55.9434084881737,-0.8910530586525294,28.51732119499239,-13.873332164225904
1.2506878977016633,-40.73765229358071,56.023135486119,-0.7625156417656647,28.47745769601974,-14.001869581112771
1.2108243987290166,-41.55172260053086,56.10286248406429,-0.8910530586525294,28.636911691910328,-13.873332164225904
1.2108243987290166,-41.72310582304668,56.18258948200959,-0.7625156417656647,29.155137178554746,-13.680526038895607
1.2108243987290166,-41.894489045562494,56.262316479954876,-0.8910530586525294,29.314591174445333,-13.616257330452175
1.3437027286378402,-40.09496520914639,56.34204347790018,-0.741092738951187,29.314591174445333,-13.74479474733904
1.3304148956469586,-40.30919423729116,56.82040546557194,-0.7625156417656647,29.47404517033592,-13.616257330452175
1.29055139667431,-40.95188132172549,56.82040546557194,-0.8910530586525294,29.633499166226514,-13.530565719194264
1.29055139667431,-41.12326454424131,56.979859461462524,-0.7625156417656647,29.633499166226514,-13.659103136081129
1.29055139667431,-41.25180196112817,56.979859461462524,-0.8910530586525294,29.7929531621171,-13.530565719194264
1.410141893592252,-39.66650715285684,57.139313457353126,-0.7625156417656647,29.912543659035045,-13.444874107936355
1.410141893592252,-39.83789037537266,57.139313457353126,-0.8910530586525294,29.952407158007688,-13.573411524823221
1.3702783946196053,-40.52342326543594,57.29876745324371,-0.7625156417656647,30.51049614362475,-13.273490885420534
1.3702783946196053,-40.69480648795176,57.29876745324371,-0.8910530586525294,30.51049614362475,-13.4020283023074
1.3702783946196053,-40.82334390483862,57.4582214491343,-0.8053614473946196,30.669950139515343,-13.273490885420534
1.4898688915375473,-39.15235748530937,57.41835795016165,-0.8910530586525294,30.82940413540593,-13.187799274162625
1.4898688915375473,-39.323740707825195,57.61767544502489,-0.8482072530235745,30.82940413540593,-13.31633669104949
1.4898688915375473,-39.495123930341016,58.17576443064195,-0.8482072530235745,30.988858131296517,-13.187799274162625
1.4500053925648988,-40.00927359788847,58.335218426532535,-0.8482072530235745,31.148312127187104,-13.102107662904714
1.4500053925648988,-40.180656820404295,58.49467242242312,-0.8482072530235745,31.148312127187104,-13.230645079791579
1.4500053925648988,-40.352040042920116,58.65412641831371,-0.8482072530235745,31.267902624105048,-13.102107662904714
1.5695958894828408,-38.80959104027774,58.81358041420431,-0.8482072530235745,31.86585510869476,-12.930724440388895
1.5695958894828408,-38.98097426279355,58.9730344100949,-0.8267843502090972,31.82599160972211,-13.059261857275759
1.529732390510194,-39.66650715285684,59.45139639776666,-0.8482072530235745,32.03859693757622,-12.916442505179244
1.529732390510194,-39.7950445697437,59.45139639776666,-0.9767446699104396,32.184763100475934,-12.845032829130984
1.6626107204190177,-38.466824595246095,59.610850393657245,-0.8482072530235745,32.14489960150329,-12.97357024601785
1.649322887428136,-38.68105362339087,59.610850393657245,-0.9767446699104396,32.357504929357404,-12.830750893921333
1.6094593884554893,-39.15235748530937,59.770304389547846,-0.8482072530235745,32.503671092257115,-12.759341217873073
1.6094593884554893,-39.323740707825195,59.770304389547846,-0.9767446699104396,32.463807593284464,-12.88787863475994
1.6094593884554893,-39.45227812471206,59.92975838543843,-0.8482072530235745,33.14148707581947,-12.587957995357254
1.7423377183643112,-38.20974976147237,59.92975838543843,-0.9767446699104396,33.101623576846826,-12.71649541224412
1.6891863864007828,-38.895282651535645,60.08921238132902,-0.8482072530235745,33.31422890470094,-12.573676060147603
1.6891863864007828,-39.02382006842251,60.08921238132902,-0.9767446699104396,33.46039506760065,-12.502266384099343
1.8220647163096064,-37.95267492769864,60.24866637721961,-0.8482072530235745,33.46039506760065,-12.63080380098621
1.768913384346078,-38.466824595246095,60.24866637721961,-0.9767446699104396,33.61984906349124,-12.502266384099343
1.768913384346078,-38.638207817761916,60.80675536283667,-0.9338988642814847,33.779303059381824,-12.416574772841434
1.9017917142549017,-37.6956000939249,60.966209358727255,-0.9338988642814847,33.779303059381824,-12.545112189728298
1.8486403822913715,-38.20974976147237,61.12566335461784,-0.9338988642814847,33.89889355629977,-12.416574772841434
1.8486403822913715,-38.33828717835923,61.28511735050843,-0.9338988642814847,34.49684604088948,-12.245191550325615
1.9815187122001952,-37.438525260151174,61.44457134639903,-0.9338988642814847,34.45698254191683,-12.373728967212479
1.9283673802366668,-37.95267492769864,61.56416184331697,-0.9338988642814847,34.65630003678007,-12.245191550325615
1.9283673802366668,-38.0812123445855,62.08238732996138,-0.9338988642814847,34.815754032670654,-12.159499939067704
2.0612457101454904,-37.181450426377445,62.08238732996138,-1.0624362811683499,34.815754032670654,-12.288037355954568
2.008094378181962,-37.6956000939249,62.241841325851965,-0.9338988642814847,34.97520802856124,-12.159499939067704
2.1276848750999022,-36.92437559260372,62.241841325851965,-1.0624362811683499,35.134662024451835,-12.073808327809793
2.0878213761272555,-37.438525260151174,62.40129532174255,-0.9338988642814847,35.134662024451835,-12.20234574469666
2.2074118730451975,-36.752992370087895,62.40129532174255,-1.0624362811683499,35.785765841005066,-11.973834781342232
2.2074118730451975,-37.07433591230506,62.56074931763315,-0.9338988642814847,35.93193200390478,-11.902425105293974
2.1675483740725507,-37.2242962320064,62.56074931763315,-1.0624362811683499,35.89206850493213,-12.030962522180838
2.2871388709904927,-36.581609147572074,62.72020331352374,-0.9338988642814847,36.09138599979537,-11.902425105293974
2.247275372017844,-36.92437559260372,62.72020331352374,-1.0624362811683499,36.25083999568596,-11.816733494036063
2.366865868935786,-36.41022592505625,62.87965730941433,-0.9338988642814847,36.25083999568596,-11.945270910922929
2.3270023699631395,-36.752992370087895,62.87965730941433,-1.0624362811683499,36.410293991576545,-11.816733494036063
2.4465928668810815,-36.23884270254043,63.43774629503139,-0.9767446699104396,36.52988448849449,-11.731041882778154
2.406729367908433,-36.581609147572074,63.39788279605874,-1.0624362811683499,36.52988448849449,-11.859579299665018
2.5396076978172566,-36.06745948002461,63.597200290921975,-1.0195904755393945,37.12783697308419,-11.645350271520243
2.486456365853728,-36.41022592505625,63.75665428681256,-1.0195904755393945,37.30057880196566,-11.631068336310593
2.5661833637990235,-36.28168850816939,63.91610828270315,-1.0195904755393945,37.446744964865374,-11.559658660262333
2.699061693707847,-35.81038464625088,64.07556227859374,-1.0195904755393945,37.406881465892724,-11.688196077149199
2.6857738607169637,-36.00319077158118,64.19515277551169,-1.0195904755393945,37.619486793746844,-11.545376725052682
2.645910361744317,-36.11030528565357,64.7133782621561,-1.0195904755393945,37.765652956646555,-11.473967049004424
2.858515689598436,-35.63900142373506,64.87283225804669,-1.0195904755393945,37.765652956646555,-11.602504465891288
