400_500_across,,500_500_thru,,500_500_across,
X,Y,X,Y,X,Y
0.0304078543407833,-52.6039705447169,17.9323725055432,-2.48641531606102,15.0895712519188,-4.54717005408141
0.0304078543407833,-52.9336913028001,18.2397023707999,-2.56884550558184,15.4737335834897,-4.38230967503978
0.0304078543407833,-53.2634120608834,18.4701997697425,-2.73370588462347,15.7042309824322,-4.21744929599815
0.0304078543407833,-53.5931328189667,19.16169196657,-2.8985662636651,16.5493881118881,-3.88772853791489
0.0304078543407833,-53.9228535770499,19.4690218318267,-3.02221154794632,16.933550443459,-3.72286815887325
0.0304078543407833,-54.2525743351332,19.7763516970834,-3.14585683222755,17.7018751066007,-3.39314740078999
0.0304078543407833,-54.5822950932164,20.5446763602251,-3.39314740078999,18.1628699044858,-3.22828702174836
0.0304078543407833,-54.9120158512997,20.8520062254818,-3.55800777983162,19.4690218318267,-2.73370588462347
0.0304078543407833,-55.241736609383,21.0825036244244,-3.72286815887325,20.5446763602251,-2.40398512654021
0.0304078543407833,-55.5714573674662,21.9276607538803,-4.05258891695652,21.0056711581102,-2.23912474749857
0.0304078543407833,-55.9011781255495,22.234990619137,-4.13501910647733,21.6971633549377,-2.07426436845694
0.0304078543407833,-56.2308988836328,22.4654880180795,-4.21744929599815,22.0813256865086,-1.90940398941531
0.0304078543407833,-56.560619641716,23.156980214907,-4.62960024360223,22.3118230854511,-1.90940398941531
0.0304078543407833,-56.8903403997993,23.4643100801637,-4.75324552788345,23.3106451475354,-1.57968323133205
0.18407278696913,-37.4368156728868,23.6948074791063,-4.87689081216467,23.5411425464779,-1.57968323133205
0.18407278696913,-37.7665364309701,24.5399646085622,-5.33025685452916,24.3094672096196,-1.41482285229042
0.18407278696913,-38.0962571890533,24.8472944738189,-5.5363323283312,24.6936295411905,-1.24996247324879
0.18407278696913,-38.4259779471366,25.0777918727614,-5.70119270737283,24.924126940133,-1.24996247324879
0.18407278696913,-38.7556987052199,25.769284069589,-6.0721285602165,25.769284069589,-1.08510209420716
0.18407278696913,-39.0854194633031,26.0766139348456,-6.27820403401854,26.3071113337882,-0.920241715165526
0.18407278696913,-39.4151402213864,26.3071113337882,-6.36063422353935,27.1522684632441,-0.755381336123895
0.18407278696913,-39.7448609794697,27.1522684632441,-7.02007573970588,27.4595983285008,-0.755381336123895
0.18407278696913,-40.0745817375529,27.4595983285008,-7.26736630826832,27.6900957274433,-0.755381336123895
0.18407278696913,-40.4043024956362,27.6900957274433,-7.34979649778914,28.3815879242708,-0.590520957082264
0.18407278696913,-40.7340232537194,28.5352528568992,-8.09166820347648,28.6120853232134,-0.590520957082264
0.18407278696913,-40.9813138222819,28.8425827221559,-8.38017386679933,29.764572317926,-0.425660578040633
0.337737719597477,-33.9747477130126,29.764572317926,-9.2456908567679,29.9950697168685,-0.425660578040633
0.337737719597477,-34.3044684710958,30.0719021831827,-9.57541161485116,30.9938917789528,-0.260800198999002
0.337737719597477,-34.6341892291791,31.1475567115811,-10.7294342681426,31.3012216442095,-0.260800198999002
0.337737719597477,-34.9639099872624,31.4548865768378,-11.0591550262258,32.8378709704929,-0.0959398199573709
0.337737719597477,-35.2936307453456,32.1463787736654,-11.9658871109548,33.0683683694354,-0.0959398199573709
0.337737719597477,-35.6233515034289,32.3000437062937,-12.2131776795173,43.2870863892205,-0.0959398199573709
0.337737719597477,-35.9530722615121,32.4537086389221,-12.4604682480797,43.5175837881631,-0.0959398199573709
0.337737719597477,-36.2003628300746,32.6842060378646,-12.7489739114026,44.2090759849906,-0.0959398199573709
0.491402652225824,-31.5018420273881,33.298865768378,-13.7793512804128,44.4395733839331,-0.0959398199573709
0.491402652225824,-31.8315627854714,33.5293631673205,-14.1915022280168,45.5920603786457,-0.260800198999002
0.491402652225824,-32.1612835435546,33.9903579652055,-15.0982343127458,45.8993902439024,-0.260800198999002
0.491402652225824,-32.4910043016379,34.1440228978339,-15.3455248813082,46.9750447723009,-0.425660578040633
0.491402652225824,-32.8207250597211,34.2976878304622,-15.6752456393915,47.2823746375576,-0.425660578040633
0.491402652225824,-33.0680156282836,34.7586826283473,-16.8292682926829,48.2043642333276,-0.590520957082264
0.645067584854171,-29.6883778579302,34.9123475609756,-17.1589890507662,48.4348616322702,-0.590520957082264
0.645067584854171,-30.0180986160134,35.066012493604,-17.4062796193286,48.8958564301552,-0.755381336123895
0.645067584854171,-30.3478193740967,35.3733423588607,-18.5603022726201,49.8946784922395,-0.920241715165526
0.645067584854171,-30.6775401321799,35.527007291489,-18.8075928411825,50.125175891182,-0.920241715165526
0.798732517482518,-28.0397740675138,35.527007291489,-19.0548834097449,50.8166680880095,-1.08510209420716
0.798732517482518,-28.3694948255971,35.6806722241173,-19.3021739783074,51.0471654869521,-1.08510209420716
0.798732517482518,-28.6992155836804,35.988002089374,-20.6210570106404,51.5081602848371,-1.24996247324879
0.798732517482518,-28.9465061522428,36.1416670220024,-21.1156381477653,52.353317414293,-1.41482285229042
0.952397450110865,-26.8857514142224,36.1416670220024,-21.3629287163278,52.5838148132355,-1.41482285229042
0.952397450110865,-27.2154721723057,36.2953319546307,-21.6102192848902,53.7363018079481,-1.74454361037368
0.952397450110865,-27.4627627408681,36.2953319546307,-21.8575098534527,54.8119563363466,-2.07426436845694
1.10606238273921,-25.731728760931,36.6026618198874,-23.2588230753065,55.0424537352891,-2.07426436845694
1.10606238273921,-26.0614495190143,36.6026618198874,-23.506113643869,55.3497836005458,-2.23912474749857
1.10606238273921,-26.3087400875767,36.7563267525158,-23.8358344019522,56.1181082636875,-2.40398512654021
1.25972731536756,-24.9074268657229,36.9099916851441,-24.7425664866812,56.5022705952584,-2.56884550558184
1.25972731536756,-25.2371476238061,37.2173215504008,-26.8857514142224,57.8852549889135,-3.06342664270673
1.41339224799591,-24.0831249705147,37.2173215504008,-27.2154721723057,58.8072445846836,-3.39314740078999
1.41339224799591,-24.3304155390771,37.2173215504008,-27.4627627408681,59.1914069162545,-3.55800777983162
1.56705718062425,-23.4236834543482,37.3709864830292,-28.864075962722,60.3438939109671,-4.05258891695652
1.56705718062425,-23.6709740229106,37.3709864830292,-29.1937967208053,61.3427159730513,-4.54717005408141
1.7207221132526,-22.7642419381816,37.5246514156575,-30.5126797531383,61.650045838308,-4.71203043312304
1.7207221132526,-23.0115325067441,37.5246514156575,-30.8424005112216,61.9573757035647,-4.87689081216467
1.87438704588095,-22.2696608010568,37.5246514156575,-31.089691079784,62.8793652993348,-5.37147194928957
2.0280519785093,-21.7750796639319,37.6783163482859,-32.6558646806795,63.1866951645915,-5.5363323283312
2.18171691113765,-21.3629287163278,37.6783163482859,-32.9855854387628,64.0318522940474,-6.03091346545609
2.33538184376599,-21.0332079582445,37.6783163482859,-33.315306196846,64.2623496929899,-6.19577384449772
2.48904677639434,-20.7034872001613,37.8319812809142,-34.7990496082207,64.5696795582466,-6.36063422353935
2.87320910796521,-20.1264758735156,37.8319812809142,-35.128770366304,65.5685016203309,-7.10250592922669
3.25737143953608,-19.8791853049531,37.8319812809142,-35.4584911243872,66.7209886150435,-8.00923801395566
3.79519870373529,-19.8791853049531,37.9856462135426,-37.4368156728868,67.1819834129285,-8.33895877203893
4.10252856899199,-20.1264758735156,37.9856462135426,-38.9205590842615,68.4113028739553,-9.49298142533034
4.33302596793451,-20.373766442078,37.9856462135426,-39.2502798423448,69.6406223349821,-10.976724836705
4.56352336687703,-20.7859173896821,37.9856462135426,-39.580000600428,70.485779464438,-12.0483173004756
4.79402076581955,-21.280498526807,37.9856462135426,-41.0637440118027,70.7162768633805,-12.2956078690381
4.9476856984479,-21.692649474411,38.2929760787992,-59.3632460854238,70.8699417960089,-12.6253286271213
5.10135063107624,-22.1048004220151,38.2929760787992,-59.692966843507,,
5.25501556370459,-22.59938155914,38.4466410114276,-40.2394421165945,,
5.25501556370459,-22.8466721277025,38.4466410114276,-40.5691628746778,,
5.40868049633294,-23.2588230753065,38.4466410114276,-40.8988836327611,,
5.56234542896128,-23.9182645914731,38.6003059440559,-36.1179326405538,,
5.71601036158963,-24.5777061076396,38.6003059440559,-36.447653398637,,
5.71601036158963,-24.9074268657229,38.6003059440559,-36.6949439671995,,
5.86967529421798,-25.5668683818894,38.6003059440559,-38.0962571890533,,
5.86967529421798,-25.8965891399726,38.6003059440559,-38.3435477576158,,
6.02334022684633,-26.5560306561392,38.7539708766843,-32.8207250597211,,
6.02334022684633,-26.8857514142224,38.7539708766843,-34.3044684710958,,
6.02334022684633,-27.1330419827849,38.7539708766843,-34.6341892291791,,
6.17700515947467,-27.7100533094306,38.9076358093126,-30.6775401321799,,
6.17700515947467,-28.0397740675138,38.9076358093126,-32.0788533540338,,
6.17700515947467,-28.3694948255971,39.061300741941,-30.1005288055342,,
6.33067009210302,-29.1937967208053,39.2149656745693,-28.0397740675138,,
6.33067009210302,-29.5235174788885,39.2149656745693,-28.3694948255971,,
6.33067009210302,-29.8532382369718,39.3686306071977,-26.3911702770975,,
6.33067009210302,-30.1005288055342,39.3686306071977,-26.63846084566,,
6.48433502473137,-31.0072608902632,39.522295539826,-25.731728760931,,
6.48433502473137,-31.3369816483465,39.522295539826,-25.9790193294935,,
6.48433502473137,-31.6667024064297,39.6759604724544,-24.3304155390771,,
6.48433502473137,-31.996423164513,39.8296254050827,-23.7534042124314,,
6.48433502473137,-32.2437137330754,39.8296254050827,-24.0006947809939,,
6.63799995735971,-33.315306196846,40.1369552703394,-21.9399400429735,,
6.63799995735971,-33.6450269549293,40.1369552703394,-22.2696608010568,,
6.63799995735971,-33.9747477130126,40.2906202029678,-21.4453589058486,,
6.63799995735971,-34.3044684710958,40.2906202029678,-21.692649474411,,
6.63799995735971,-34.6341892291791,40.5979500682245,-20.1264758735156,,
6.63799995735971,-34.9639099872624,40.7516150008528,-19.6318947363907,,
6.79166488998806,-36.2827930195954,40.7516150008528,-19.8791853049531,,
6.79166488998806,-36.6125137776787,40.9052799334812,-19.1373135992658,,
6.79166488998806,-36.9422345357619,40.9052799334812,-19.3846041678282,,
6.79166488998806,-37.2719552938452,41.0589448661095,-18.8075928411825,,
6.79166488998806,-37.6016760519284,41.5199396639945,-17.3238494298078,,
6.79166488998806,-37.9313968100117,41.5199396639945,-17.5711399983703,,
6.79166488998806,-38.261117568095,41.6736045966229,-16.9941286717246,,
6.79166488998806,-38.5908383261782,41.8272695292512,-16.6644079136413,,
6.79166488998806,-38.9205590842615,42.2882643271363,-15.5103852603499,,
6.94532982261641,-40.7340232537194,42.4419292597646,-15.1806645022666,,
6.94532982261641,-41.0637440118027,42.595594192393,-14.9333739337042,,
6.94532982261641,-41.393464769886,43.056588990278,-14.0266418489752,,
6.94532982261641,-41.7231855279692,43.2102539229064,-13.7793512804128,,
6.94532982261641,-42.0529062860525,43.3639188555347,-13.5320607118503,,
6.94532982261641,-42.3826270441357,43.9785785860481,-12.5428984376005,,
6.94532982261641,-42.712347802219,44.2090759849906,-12.2131776795173,,
6.94532982261641,-43.0420685603023,45.1310655807607,-10.976724836705,,
6.94532982261641,-43.3717893183855,45.3615629797032,-10.7294342681426,,
6.94532982261641,-43.7015100764688,45.5152279123316,-10.4821436995801,,
6.94532982261641,-44.0312308345521,46.5140499744158,-9.41055123580953,,
6.94532982261641,-44.3609515926353,46.8213798396725,-9.12204557248667,,
6.94532982261641,-44.6906723507186,47.051877238615,-8.99840028820545,,
6.94532982261641,-45.0203931088018,47.897034368071,-8.13288329823689,,
6.94532982261641,-45.3501138668851,48.2043642333276,-7.92680782443485,,
6.94532982261641,-45.6798346249684,49.1263538290977,-7.18493611874751,,
6.94532982261641,-46.0095553830516,49.4336836943544,-6.93764555018506,,
6.94532982261641,-46.3392761411349,49.6641810932969,-6.77278517114343,,
6.94532982261641,-46.6689968992182,50.5093382227529,-6.19577384449772,,
6.94532982261641,-46.9987176573014,50.8166680880095,-6.03091346545609,,
6.94532982261641,-47.3284384153847,51.0471654869521,-5.86605308641446,,
6.94532982261641,-47.6581591734679,51.892322616408,-5.37147194928957,,
6.94532982261641,-47.9878799315512,52.1996524816647,-5.20661157024794,,
6.94532982261641,-48.3176006896345,53.1216420774348,-4.71203043312304,,
6.94532982261641,-48.6473214477177,53.4289719426915,-4.54717005408141,,
6.94532982261641,-48.977042205801,53.659469341634,-4.38230967503978,,
6.94532982261641,-49.2243327743634,54.5046264710899,-4.05258891695652,,
7.09899475524476,-51.7796686495087,54.8119563363466,-3.88772853791489,,
7.09899475524476,-52.109389407592,55.0424537352891,-3.80529834839407,,
7.09899475524476,-52.4391101656752,55.7339459321167,-3.55800777983162,,
7.09899475524476,-52.7688309237585,56.0412757973734,-3.39314740078999,,
7.09899475524476,-53.0985516818418,56.34860566263,-3.22828702174836,,
7.09899475524476,-53.428272439925,57.1169303257718,-2.98099645318591,,
7.09899475524476,-53.7579931980083,57.4242601910285,-2.8985662636651,,
7.09899475524476,-54.0877139560916,57.654757589971,-2.81613607414428,,
7.09899475524476,-54.4174347141748,58.3462497867986,-2.56884550558184,,
7.09899475524476,-54.7471554722581,58.6535796520553,-2.40398512654021,,
7.09899475524476,-55.0768762303413,58.960909517312,-2.40398512654021,,
7.09899475524476,-55.4065969884246,59.7292341804537,-2.07426436845694,,
7.09899475524476,-55.7363177465079,60.0365640457104,-2.07426436845694,,
7.09899475524476,-56.0660385045911,60.3438939109671,-1.90940398941531,,
7.09899475524476,-56.3957592626744,61.1122185741088,-1.74454361037368,,
7.09899475524476,-56.7254800207577,61.4195484393655,-1.66211342085287,,
7.09899475524476,-57.0552007788409,61.650045838308,-1.57968323133205,,
7.09899475524476,-57.3849215369242,62.3415380351356,-1.41482285229042,,
7.09899475524476,-57.7146422950074,62.6488679003923,-1.41482285229042,,
7.09899475524476,-58.0443630530907,62.956197765649,-1.24996247324879,,
7.09899475524476,-58.374083811174,63.7245224287907,-1.08510209420716,,
7.09899475524476,-58.7038045692572,64.0318522940474,-1.08510209420716,,
7.09899475524476,-59.0335253273405,64.2623496929899,-1.08510209420716,,
7.09899475524476,-59.3632460854238,65.0306743561317,-0.920241715165526,,
7.09899475524476,-59.692966843507,65.4148366877026,-0.755381336123895,,
7.2526596878731,-40.0745817375529,65.6453340866451,-0.755381336123895,,
7.2526596878731,-40.4043024956362,66.490491216101,-0.590520957082264,,
7.2526596878731,-40.7340232537194,66.7978210813577,-0.590520957082264,,
7.2526596878731,-41.0637440118027,67.0283184803002,-0.590520957082264,,
7.2526596878731,-41.393464769886,,,,
7.2526596878731,-41.7231855279692,67.7198106771278,-0.425660578040633,,
7.2526596878731,-42.0529062860525,68.0271405423844,-0.425660578040633,,
7.2526596878731,-42.3826270441357,68.257637941327,-0.425660578040633,,
7.2526596878731,-42.712347802219,68.9491301381545,-0.260800198999002,,
7.2526596878731,-43.0420685603023,69.2564600034112,-0.260800198999002,,
7.2526596878731,-43.3717893183855,69.5637898686679,-0.260800198999002,,
7.2526596878731,-43.7015100764688,70.3321145318097,-0.0959398199573709,,
7.2526596878731,-44.0312308345521,70.6394443970663,-0.0959398199573709,,
7.2526596878731,-44.3609515926353,70.946774262323,-0.0959398199573709,,
7.2526596878731,-44.6906723507186,,,,
7.2526596878731,-45.0203931088018,,,,
7.2526596878731,-45.3501138668851,,,,
7.2526596878731,-45.6798346249684,,,,
7.2526596878731,-46.0095553830516,,,,
7.40632462050145,-35.7882118824705,,,,
7.40632462050145,-36.1179326405538,,,,
7.40632462050145,-36.447653398637,,,,
7.40632462050145,-36.7773741567203,,,,
7.40632462050145,-37.1070949148036,,,,
7.40632462050145,-37.4368156728868,,,,
7.40632462050145,-37.7665364309701,,,,
7.40632462050145,-38.0962571890533,,,,
7.40632462050145,-38.4259779471366,,,,
7.5599895531298,-32.8207250597211,,,,
7.5599895531298,-33.1504458178044,,,,
7.5599895531298,-33.4801665758877,,,,
7.5599895531298,-33.8098873339709,,,,
7.5599895531298,-34.1396080920542,,,,
7.5599895531298,-34.4693288501375,,,,
7.5599895531298,-34.7166194186999,,,,
7.71365448575815,-30.6775401321799,,,,
7.71365448575815,-30.9248307007424,,,,
7.71365448575815,-31.3369816483465,,,,
7.71365448575815,-31.6667024064297,,,,
7.71365448575815,-31.9139929749922,,,,
7.86731941838649,-28.864075962722,,,,
7.86731941838649,-29.1937967208053,,,,
7.86731941838649,-29.5235174788885,,,,
7.86731941838649,-29.770808047451,,,,
8.02098435101484,-27.545192930389,,,,
8.02098435101484,-27.8749136884722,,,,
8.02098435101484,-28.2046344465555,,,,
8.17464928364319,-26.3911702770975,,,,
8.17464928364319,-26.7208910351808,,,,
8.17464928364319,-26.9681816037432,,,,
8.32831421627153,-25.4020080028477,,,,
8.32831421627153,-25.731728760931,,,,
8.48197914889988,-24.5777061076396,,,,
8.48197914889988,-24.824996676202,,,,
8.63564408152823,-23.7534042124314,,,,
8.63564408152823,-24.0006947809939,,,,
8.78930901415658,-23.0939626962649,,,,
8.78930901415658,-23.3412532648274,,,,
8.94297394678492,-22.59938155914,,,,
9.09663887941327,-22.1048004220151,,,,
9.25030381204162,-21.6102192848902,,,,
9.40396874466996,-21.1980683372862,,,,
9.55763367729831,-20.8683475792029,,,,
9.78813107624083,-20.4561966315988,,,,
10.0954609414975,-20.1264758735156,,,,
10.4027908067542,-19.8791853049531,,,,
10.9406180709534,-19.8791853049531,,,,
11.4016128688385,-20.2089060630364,,,,
11.632110267781,-20.6210570106404,,,,
11.8626076667235,-21.0332079582445,,,,
12.0162725993519,-21.4453589058486,,,,
12.1699375319802,-21.8575098534527,,,,
12.3236024646086,-22.2696608010568,,,,
12.3236024646086,-22.5169513696192,,,,
12.4772673972369,-22.9291023172233,,,,
12.6309323298653,-23.4236834543482,,,,
12.6309323298653,-23.6709740229106,,,,
12.7845972624936,-24.2479853495563,,,,
12.7845972624936,-24.4952759181188,,,,
12.938262195122,-24.9074268657229,,,,
12.938262195122,-25.2371476238061,,,,
13.0919271277503,-25.8965891399726,,,,
13.0919271277503,-26.2263098980559,,,,
13.0919271277503,-26.4736004666183,,,,
13.2455920603786,-27.0506117932641,,,,
13.2455920603786,-27.3803325513473,,,,
13.2455920603786,-27.6276231199098,,,,
13.399256993007,-28.3694948255971,,,,
13.399256993007,-28.6992155836804,,,,
13.399256993007,-29.0289363417636,,,,
13.5529219256353,-29.8532382369718,,,,
13.5529219256353,-30.182958995055,,,,
13.5529219256353,-30.5126797531383,,,,
13.5529219256353,-30.8424005112216,,,,
13.5529219256353,-31.089691079784,,,,
13.7065868582637,-31.8315627854714,,,,
13.7065868582637,-32.1612835435546,,,,
13.7065868582637,-32.4910043016379,,,,
13.7065868582637,-32.8207250597211,,,,
13.7065868582637,-33.1504458178044,,,,
13.7065868582637,-33.3977363863669,,,,
13.860251790892,-34.4693288501375,,,,
13.860251790892,-34.7990496082207,,,,
13.860251790892,-35.128770366304,,,,
13.860251790892,-35.4584911243872,,,,
13.860251790892,-35.7882118824705,,,,
13.860251790892,-36.1179326405538,,,,
13.860251790892,-36.447653398637,,,,
14.0139167235204,-37.9313968100117,,,,
14.0139167235204,-38.261117568095,,,,
14.0139167235204,-38.5908383261782,,,,
14.0139167235204,-38.9205590842615,,,,
14.0139167235204,-39.2502798423448,,,,
14.0139167235204,-39.580000600428,,,,
14.0139167235204,-39.9097213585113,,,,
14.0139167235204,-40.2394421165945,,,,
14.0139167235204,-40.5691628746778,,,,
14.0139167235204,-40.8988836327611,,,,
14.0139167235204,-41.2286043908443,,,,
14.0139167235204,-41.5583251489276,,,,
14.0139167235204,-41.80561571749,,,,
14.2444141224629,-44.3609515926353,,,,
14.2444141224629,-44.6906723507186,,,,
14.2444141224629,-45.0203931088018,,,,
14.2444141224629,-45.3501138668851,,,,
14.2444141224629,-45.6798346249684,,,,
14.2444141224629,-46.0095553830516,,,,
14.2444141224629,-46.3392761411349,,,,
14.2444141224629,-46.6689968992182,,,,
14.2444141224629,-46.9987176573014,,,,
14.2444141224629,-47.3284384153847,,,,
14.2444141224629,-47.6581591734679,,,,
14.2444141224629,-47.9878799315512,,,,
14.2444141224629,-48.3176006896345,,,,
14.2444141224629,-48.6473214477177,,,,
14.2444141224629,-48.977042205801,,,,
14.2444141224629,-49.3067629638843,,,,
14.2444141224629,-49.6364837219675,,,,
14.2444141224629,-49.9662044800508,,,,
14.2444141224629,-50.295925238134,,,,
14.2444141224629,-50.6256459962173,,,,
14.2444141224629,-50.9553667543006,,,,
14.2444141224629,-51.2850875123838,,,,
14.2444141224629,-51.6148082704671,,,,
14.2444141224629,-51.9445290285504,,,,
14.2444141224629,-52.2742497866336,,,,
14.2444141224629,-52.6039705447169,,,,
14.2444141224629,-52.9336913028001,,,,
14.2444141224629,-53.2634120608834,,,,
14.2444141224629,-53.5931328189667,,,,
14.2444141224629,-53.9228535770499,,,,
14.2444141224629,-54.2525743351332,,,,
14.2444141224629,-54.5822950932164,,,,
14.2444141224629,-54.9120158512997,,,,
14.2444141224629,-55.241736609383,,,,
14.2444141224629,-55.5714573674662,,,,
14.2444141224629,-55.9011781255495,,,,
14.2444141224629,-56.2308988836328,,,,
14.2444141224629,-56.560619641716,,,,
14.2444141224629,-56.8903403997993,,,,
14.2444141224629,-57.2200611578825,,,,
14.2444141224629,-57.5497819159658,,,,
14.2444141224629,-57.8795026740491,,,,
14.2444141224629,-58.2092234321323,,,,
14.2444141224629,-58.5389441902156,,,,
14.2444141224629,-58.8686649482989,,,,
14.2444141224629,-59.1983857063821,,,,
14.2444141224629,-59.5281064644654,,,,
14.2444141224629,-59.7753970330278,,,,
14.4749115214054,-37.9313968100117,,,,
14.4749115214054,-38.261117568095,,,,
14.4749115214054,-38.5908383261782,,,,
14.4749115214054,-38.9205590842615,,,,
14.4749115214054,-39.2502798423448,,,,
14.4749115214054,-39.580000600428,,,,
14.4749115214054,-39.9097213585113,,,,
14.4749115214054,-40.2394421165945,,,,
14.4749115214054,-40.5691628746778,,,,
14.4749115214054,-40.8988836327611,,,,
14.4749115214054,-41.2286043908443,,,,
14.4749115214054,-41.5583251489276,,,,
14.4749115214054,-41.80561571749,,,,
14.6285764540338,-34.3044684710958,,,,
14.6285764540338,-34.6341892291791,,,,
14.6285764540338,-34.9639099872624,,,,
14.6285764540338,-35.2936307453456,,,,
14.6285764540338,-35.6233515034289,,,,
14.6285764540338,-35.9530722615121,,,,
14.6285764540338,-36.2827930195954,,,,
14.6285764540338,-36.5300835881578,,,,
14.7822413866621,-31.6667024064297,,,,
14.7822413866621,-31.996423164513,,,,
14.7822413866621,-32.3261439225963,,,,
14.7822413866621,-32.6558646806795,,,,
14.7822413866621,-32.9855854387628,,,,
14.7822413866621,-33.2328760073252,,,,
14.9359063192905,-29.8532382369718,,,,
14.9359063192905,-30.182958995055,,,,
14.9359063192905,-30.5126797531383,,,,
14.9359063192905,-30.8424005112216,,,,
15.0895712519188,-28.2046344465555,,,,
15.0895712519188,-28.5343552046387,,,,
15.0895712519188,-28.864075962722,,,,
15.0895712519188,-29.1113665312844,,,,
15.2432361845472,-27.0506117932641,,,,
15.2432361845472,-27.3803325513473,,,,
15.2432361845472,-27.6276231199098,,,,
15.3969011171755,-25.8965891399726,,,,
15.3969011171755,-26.2263098980559,,,,
15.5505660498039,-24.824996676202,,,,
15.5505660498039,-25.2371476238061,,,,
15.7042309824322,-24.0831249705147,,,,
15.7042309824322,-24.412845728598,,,,
15.8578959150606,-23.4236834543482,,,,
15.8578959150606,-23.6709740229106,,,,
16.0115608476889,-22.9291023172233,,,,
16.1652257803172,-22.2696608010568,,,,
16.3188907129456,-21.8575098534527,,,,
16.4725556455739,-21.4453589058486,,,,
16.6262205782023,-21.0332079582445,,,,
16.8567179771448,-20.6210570106404,,,,
17.1640478424015,-20.1264758735156,,,,
17.5482101739724,-19.8791853049531,,,,
18.0860374381716,-19.8791853049531,,,,
18.3933673034283,-20.1264758735156,,,,
18.700697168685,-20.4561966315988,,,,
18.9311945676275,-20.8683475792029,,,,
19.0848595002558,-21.1980683372862,,,,
19.2385244328842,-21.5277890953694,,,,
19.3921893655125,-22.1048004220151,,,,
19.5458542981409,-22.59938155914,,,,
19.6995192307692,-23.0939626962649,,,,
19.6995192307692,-23.3412532648274,,,,
19.8531841633976,-23.7534042124314,,,,
19.8531841633976,-24.0006947809939,,,,
20.0068490960259,-24.412845728598,,,,
20.0068490960259,-24.7425664866812,,,,
20.1605140286543,-25.4020080028477,,,,
20.1605140286543,-25.731728760931,,,,
20.3141789612826,-26.3911702770975,,,,
20.3141789612826,-26.7208910351808,,,,
20.3141789612826,-26.9681816037432,,,,
20.467843893911,-27.545192930389,,,,
20.467843893911,-27.8749136884722,,,,
20.467843893911,-28.2046344465555,,,,
20.6215088265393,-28.864075962722,,,,
20.6215088265393,-29.1937967208053,,,,
20.6215088265393,-29.5235174788885,,,,
20.6215088265393,-29.8532382369718,,,,
