-0.6349206349206824 0.7302158273381294
5.07936507936504 0.6762589928057552
10.793650793650748 0.6294964028776977
16.190476190476154 0.5755395683453236
22.85714285714282 0.514388489208633
30.158730158730123 0.4532374100719423
36.825396825396794 0.4064748201438848
45.71428571428568 0.3453237410071941
56.190476190476176 0.2841726618705035
66.66666666666664 0.2302158273381294
77.14285714285712 0.17985611510791344
86.98412698412696 0.13669064748201432
96.50793650793648 0.10071942446043147
106.98412698412696 0.05755395683453224
118.4126984126984 0.021582733812949506
129.2063492063492 -0.010791366906474975
140.63492063492063 -0.043165467625899234
152.6984126984127 -0.07194244604316569
166.34920634920636 -0.10431654676258995
177.46031746031747 -0.12589928057553967
189.52380952380955 -0.14388489208633115
199.6825396825397 -0.1690647482014389
213.6507936507937 -0.19784172661870514
225.71428571428575 -0.21942446043165487
241.2698412698413 -0.25179856115107935
253.6507936507937 -0.27338129496402885
273.65079365079373 -0.3057553956834531
286.66666666666674 -0.3237410071942446
298.7301587301588 -0.3381294964028778
