-0.6349206349206824 0.20863309352517978
2.539682539682495 0.13669064748201432
5.714285714285673 0.050359712230215736
8.571428571428527 -0.02877697841726623
12.06349206349202 -0.11870503597122317
14.920634920634889 -0.2014388489208634
19.365079365079325 -0.32014388489208634
24.761904761904717 -0.40647482014388503
31.11111111111107 -0.5143884892086332
40.634920634920604 -0.6294964028776977
50.15873015873012 -0.7374100719424459
56.190476190476176 -0.7949640287769786
63.17460317460315 -0.8525179856115108
68.88888888888887 -0.8992805755395681
75.23809523809521 -0.9424460431654675
84.76190476190473 -1.0107913669064748
94.28571428571425 -1.0719424460431655
100.3174603174603 -1.1079136690647484
106.66666666666666 -1.1474820143884892
114.28571428571428 -1.1906474820143886
123.4920634920635 -1.2338129496402876
129.52380952380952 -1.266187050359712
137.46031746031747 -1.3021582733812949
148.88888888888889 -1.3597122302158273
158.4126984126984 -1.3956834532374103
170.15873015873018 -1.4460431654676258
180.31746031746033 -1.485611510791367
187.61904761904765 -1.5107913669064748
198.4126984126984 -1.5539568345323738
207.61904761904765 -1.579136690647482
217.77777777777786 -1.6187050359712232
226.03174603174605 -1.6474820143884887
239.04761904761907 -1.6870503597122304
252.38095238095238 -1.7266187050359711
262.2222222222223 -1.7589928057553958
276.5079365079366 -1.7985611510791366
292.06349206349205 -1.8453237410071939
299.04761904761915 -1.8633093525179851
