85.97,0.2939
88.38,0.2718
90.3,0.2538
91.95,0.2394
96.08,0.216
98.97,0.205
101.1,0.1846
107.6,0.1675
110.5,0.152
122.5,0.1293
145.2,0.1108
174.1,0.1008
205.9,0.1014
237.7,0.1067
269.5,0.1126
301.3,0.1207
333.1,0.1294
364.9,0.1378
396.7,0.1467
428.5,0.1555
460.3,0.1642
492.1,0.173
523.9,0.1815
555.7,0.1903
587.5,0.1991
619.3,0.2073
651.1,0.216
682.9,0.2246
